location,itm_east,itm_north,longitude,latitude,type,lighting,suitable_for_the_disabled,parking
אשדוד,168410,634110,34.66471581,31.79820582,מגרש ספורט,yes,no,yes
אשדוד,166340,634540,34.64283491,31.80198901,אולם ספורט,yes,yes,yes
אשדוד,167900,635180,34.65927397,31.80783215,כדורגל,yes,no,yes
אשדוד,166300,634980,34.64238851,31.80595506,אולם ספורט,yes,no,yes
אשדוד,166270,634990,34.64207116,31.80604384,מגרש ספורט,yes,yes,yes
אשדוד,165040,632280,34.62923374,31.78154706,אולם ספורט,no,no,no
אשדוד,165400,632460,34.63302436,31.78318741,אולם ספורט,yes,yes,yes
אשדוד,165360,623460,34.63310062,31.70202298,מגרש ספורט,yes,yes,yes
אשדוד,166870,634220,34.64844877,31.79912782,אולם ספורט,yes,no,yes
אשדוד,166220,633900,34.64160275,31.7962119,אולם ספורט,yes,yes,yes
אשדוד,166220,633980,34.64159838,31.79693334,מגרש ספורט,yes,yes,no
אשדוד,168390,634080,34.6645062,31.79793439,אולם ספורט,yes,no,yes
אשדוד,167570,633740,34.65586583,31.79483124,אולם ספורט,yes,no,yes
אשדוד,167360,633710,34.65365009,31.79455113,מגרש ספורט,yes,no,yes
אשדוד,167820,634360,34.65847265,31.80043376,מגרש ספורט,yes,no,yes
אשדוד,165160,632070,34.6305123,31.779659,אולם ספורט,yes,yes,yes
אשדוד,165150,632090,34.63040562,31.77983888,מגרש ספורט,no,no,yes
אשדוד,167030,633020,34.65020284,31.78831357,אולם ספורט,no,yes,yes
אשדוד,166000,634120,34.63926772,31.79818556,אולם ספורט,yes,yes,yes
אשדוד,166010,634020,34.6393788,31.79728423,מגרש ספורט,yes,yes,yes
אשדוד,167020,633000,34.65009834,31.78813275,מגרש ספורט,yes,yes,yes
אשדוד,166270,633220,34.64216783,31.79008199,אולם ספורט,yes,yes,yes
אשדוד,166880,631980,34.64867524,31.77892792,אולם ספורט,no,yes,yes
אשדוד,165990,634530,34.63913962,31.80188247,מגרש ספורט,yes,yes,yes
אשדוד,166850,635430,34.6481722,31.81003867,כדורגל,yes,yes,yes
אשדוד,166010,631500,34.63951702,31.77455885,אולם ספורט,yes,yes,yes
אשדוד,165970,631600,34.63908927,31.77545878,מגרש ספורט,yes,yes,yes
אשדוד,166350,634530,34.64294105,31.8018993,מגרש ספורט,yes,yes,yes
אשדוד,166400,633940,34.64350118,31.79658101,אולם ספורט,no,yes,yes
אשדוד,166560,633960,34.64518953,31.7967688,מגרש ספורט,no,no,no
אשדוד,166680,634740,34.64641433,31.8038084,מגרש ספורט,no,no,no
אשדוד,167710,633680,34.65734724,31.79429652,אולם ספורט,no,yes,yes
אשדוד,167740,633680,34.657664,31.79429788,מגרש ספורט,no,no,yes
אשדוד,165620,632070,34.63536853,31.77968079,מגרש ספורט,no,no,yes
אשדוד,167430,634590,34.65434218,31.80249017,כדורגל,no,no,yes
אשדוד,164667,630988,34.6253685,31.76987795,אולם ספורט,no,no,yes
אשדוד,167437,633091,34.65449617,31.78897248,אולם ספורט,no,no,yes
אשדוד,166650,633167,34.64618282,31.78962169,אולם ספורט,no,no,yes
אשדוד,165049,630737,34.62941486,31.7676327,מגרש ספורט,yes,no,no
אשדוד,165836,632648,34.63761704,31.78490337,מגרש ספורט,yes,yes,yes
אשדוד,165675,633688,34.63585986,31.79427451,מגרש ספורט,no,no,no
אשדוד,165618,633045,34.63529355,31.78847325,מגרש ספורט,no,no,no
אשדוד,165803,632913,34.63725405,31.78729159,מגרש ספורט,no,yes,yes
אשדוד,166498,635460,34.64445327,31.81029291,אולם ספורט,yes,no,no
אשדוד,164301,636207,34.62120955,31.81692511,מגרש ספורט,no,no,no
אשדוד,167288,632705,34.65294368,31.78548472,מגרש ספורט,yes,yes,yes
אשדוד,167672,635222,34.656864,31.80820057,מגרש ספורט,yes,no,yes
אשדוד,167946,632480,34.65990255,31.78348556,מגרש ספורט,yes,no,no
אשדוד,166982,633921,34.64964752,31.7964366,מגרש ספורט,yes,yes,yes
אשדוד,165840,635572,34.63749829,31.81127216,מגרש ספורט,yes,no,yes
אשדוד,165705,635233,34.63609133,31.80820871,מגרש ספורט,yes,yes,yes
אשדוד,165263,634297,34.6314758,31.79974696,מגרש ספורט,no,no,no
אשדוד,164579,632797,34.62433775,31.78618728,מגרש ספורט,yes,yes,yes
אשדוד,163808,631304,34.61628297,31.77268609,מגרש ספורט,no,no,no
אשכול,145697,579391,34.42898435,31.30350997,מגרש ספורט,no,no,no
אשכול,145754,579382,34.42958369,31.30343242,אולם ספורט,no,no,no
אשכול,145930,572000,34.43197493,31.23687007,כדורסל,yes,yes,yes
אשכול,137620,567460,34.3451269,31.19537367,כדורסל,yes,yes,yes
אשכול,134330,567060,34.31064584,31.19153124,כדורסל,yes,yes,yes
אשכול,134660,566950,34.31411696,31.19056324,כדורסל,no,yes,yes
אשכול,143380,572850,34.40514633,31.24437207,טניס,yes,yes,yes
אשכול,143170,573140,34.40291997,31.24697366,כדורסל,no,yes,yes
אשכול,135750,568710,34.32540468,31.2065139,כדורסל,yes,yes,yes
אשכול,136220,568480,34.33035505,31.20447332,כדורסל,yes,yes,yes
אשכול,143610,572600,34.40757946,31.24213247,כדורסל,yes,yes,yes
אשכול,146850,576890,34.44127623,31.28102765,טניס,yes,yes,yes
אשכול,146750,576890,34.44022616,31.28102141,מגרש ספורט,yes,yes,yes
אשכול,143990,573130,34.4115281,31.24693686,מגרש ספורט,yes,yes,yes
אשכול,138570,570350,34.35486032,31.22150264,כדורסל,yes,no,yes
אשכול,136810,569220,34.33648432,31.21118872,כדורסל,yes,yes,yes
אשכול,144430,571200,34.41629125,31.22955982,טניס,yes,yes,yes
אשכול,144540,571210,34.41744494,31.22965707,כדורסל,yes,yes,yes
אשכול,145400,571060,34.42648166,31.22835924,כדורסל,yes,no,yes
אשכול,139230,567870,34.36198459,31.19918287,כדורסל,yes,yes,yes
אשכול,154460,579620,34.52100948,31.30609804,טניס,yes,no,yes
אשכול,154440,579580,34.52080201,31.30573618,כדורסל,yes,yes,yes
אשכול,151450,592360,34.48852335,31.42081952,אולם ספורט,yes,no,yes
אשכול,151590,592320,34.48999837,31.42046701,טניס,yes,yes,yes
אשכול,148690,569140,34.46114521,31.21124801,טניס,no,yes,yes
אשכול,148630,569120,34.46051704,31.211064,כדורסל,no,no,yes
אשכול,135680,571200,34.32446223,31.22896416,כדורסל,yes,yes,yes
אשכול,142560,587100,34.39544156,31.37282792,טניס,no,yes,yes
אשכול,142780,587090,34.39775469,31.3727523,כדורסל,yes,no,yes
אשכול,131890,570970,34.28470812,31.22661165,כדורסל,yes,yes,yes
אשכול,145150,578880,34.42327717,31.2988668,טניס,yes,yes,yes
אשכול,145190,578920,34.4236943,31.29923008,כדורסל,yes,yes,yes
אשכול,138890,572010,34.35808492,31.23649507,טניס,yes,yes,yes
אשכול,138850,572010,34.3576651,31.23649231,כדורסל,yes,yes,yes
אשכול,143180,579850,34.40251305,31.30748697,טניס,yes,no,no
אשכול,143140,579880,34.40209061,31.3077549,כדורסל,yes,yes,yes
אשכול,142130,579890,34.3914813,31.30777835,אולם ספורט,yes,yes,yes
אשכול,142080,582880,34.39072423,31.33473942,טניס,yes,yes,yes
אשכול,137320,571960,34.34161111,31.23593463,טניס,no,yes,yes
אשכול,137320,571910,34.34161521,31.23548372,כדורסל,yes,yes,yes
אשכול,142900,584800,34.39919207,31.35210866,טניס,yes,no,no
אשכול,142840,584800,34.39856156,31.3521047,כדורסל,yes,yes,yes
אשכול,155630,567930,34.53404425,31.20073566,טניס,yes,yes,yes
אשכול,155640,567980,34.53414599,31.20118714,כדורסל,yes,yes,yes
אשכול,148510,588160,34.45790543,31.38276652,טניס,no,yes,yes
אשכול,148470,588130,34.45748709,31.38249352,כדורסל,no,yes,yes
אשכול,144680,572250,34.41883661,31.23904517,אולם ספורט,no,no,yes
אשכול,144700,572310,34.41904205,31.23958755,כדורסל,yes,yes,yes
אשכול,144840,572280,34.42051373,31.23932597,מגרש ספורט,yes,yes,yes
אשכול,142557,583014,34.39572549,31.33597953,מגרש ספורט,yes,yes,yes
אשכול,145690,579450,34.42890647,31.3040416,מגרש ספורט,no,no,no
אשכול,144650,572070,34.41853517,31.23741994,כדורגל,no,no,no
אשכול,145720,579360,34.42922821,31.30323186,אולם ספורט,no,no,no
אשכול,145470,579150,34.426618,31.30132214,אולם ספורט,no,no,no
אשכול,145630,579310,34.42828663,31.30277523,כדורגל,yes,yes,yes
אשכול,136250,567150,34.33078004,31.19248122,מגרש ספורט,yes,yes,yes
אשכול,145700,159230,34.45727336,27.51326676,מגרש ספורט,yes,yes,yes
אשכול,145601,579402,34.42797524,31.30360308,אולם ספורט,yes,yes,yes
אשקלון,160183,622350,34.57856009,31.69175658,אולם ספורט,yes,yes,yes
אשקלון,160213,622376,34.57887493,31.6919926,מגרש ספורט,yes,yes,yes
אשקלון,160056,621814,34.57725315,31.68691633,אולם ספורט,yes,yes,yes
אשקלון,160087,621828,34.57757924,31.68704419,כדורסל,yes,yes,yes
אשקלון,160027,622529,34.57690391,31.69336272,אולם ספורט,yes,yes,yes
אשקלון,160003,622441,34.57665612,31.69256789,כדורסל,yes,yes,yes
אשקלון,160169,621879,34.57844095,31.68750836,כדורסל,yes,yes,yes
אשקלון,160322,620255,34.58015259,31.67287093,מגרש ספורט,no,no,no
אשקלון,157673,618065,34.55235746,31.65298168,אולם ספורט,no,no,no
אשקלון,157673,618065,34.55235746,31.65298168,כדורסל,no,no,no
אשקלון,160506,618375,34.58220587,31.65592641,אולם ספורט,yes,yes,yes
אשקלון,160537,618509,34.58252465,31.65713643,כדורסל,yes,yes,yes
אשקלון,160482,618379,34.5819526,31.65596125,מגרש ספורט,yes,no,yes
אשקלון,157910,618533,34.55482667,31.65721488,אולם ספורט,yes,yes,yes
אשקלון,157910,618533,34.55482667,31.65721488,כדורסל,yes,yes,no
אשקלון,157910,618533,34.55482667,31.65721488,מגרש ספורט,yes,yes,yes
אשקלון,160341,621302,34.58028977,31.68231383,אולם ספורט,yes,yes,yes
אשקלון,160341,621302,34.58028977,31.68231383,מגרש ספורט,yes,yes,yes
אשקלון,159212,619028,34.56852326,31.66174796,אולם ספורט,yes,yes,yes
אשקלון,159212,619028,34.56852326,31.66174796,אולם ספורט,yes,yes,yes
אשקלון,159124,618484,34.5676289,31.6568375,אולם ספורט,yes,yes,yes
אשקלון,159124,618484,34.5676289,31.6568375,מגרש ספורט,yes,yes,yes
אשקלון,158159,618843,34.55743251,31.66002381,אולם ספורט,yes,yes,yes
אשקלון,161003,620189,34.58733754,31.67231068,מגרש ספורט,yes,yes,yes
אשקלון,159183,619476,34.56818996,31.66578653,כדורגל,no,yes,no
אשקלון,159183,619476,34.56818996,31.66578653,כדורגל,yes,no,yes
אשקלון,161389,619817,34.59142986,31.66897557,מגרש ספורט,yes,no,yes
אשקלון,158987,619811,34.56610268,31.66879726,אולם ספורט,yes,yes,yes
אשקלון,159620,618313,34.57286865,31.6553214,טניס,no,yes,yes
אשקלון,159620,618313,34.57286865,31.6553214,טניס,yes,no,yes
אשקלון,159189,621814,34.56810943,31.68687104,אולם ספורט,yes,yes,yes
אשקלון,159166,621735,34.56787173,31.6861574,כדורסל,yes,no,no
אשקלון,159189,621814,34.56810943,31.68687104,כדורסל,no,no,yes
אשקלון,159885,619878,34.57556742,31.66944849,מגרש ספורט,yes,no,yes
אשקלון,160278,619586,34.579729,31.66683557,מגרש ספורט,yes,yes,yes
אשקלון,161360,619708,34.59113054,31.66799113,אולם ספורט,yes,no,no
אשקלון,158880,618981,34.56502572,31.66130662,אולם ספורט,yes,yes,yes
אשקלון,158880,618981,34.56502572,31.66130662,אולם ספורט,yes,no,yes
אשקלון,158880,618981,34.56502572,31.66130662,כדורגל,yes,yes,yes
אשקלון,158876,619011,34.56498169,31.66157695,כדורסל,yes,no,yes
אשקלון,158880,618981,34.56502572,31.66130662,מגרש ספורט,yes,no,yes
אשקלון,160549,620641,34.58252306,31.6763636,אולם ספורט,yes,yes,yes
אשקלון,160549,620641,34.58252306,31.6763636,מגרש ספורט,yes,no,yes
אשקלון,159061,620875,34.56681739,31.67839636,אולם ספורט,yes,yes,yes
אשקלון,159061,620875,34.56681739,31.67839636,מגרש ספורט,yes,yes,yes
אשקלון,158229,618149,34.55821386,31.65376902,אולם ספורט,yes,yes,yes
אשקלון,158229,618149,34.55821386,31.65376902,כדורסל,yes,no,yes
אשקלון,158732,618175,34.56351518,31.65403023,מגרש ספורט,yes,yes,yes
אשקלון,159888,621255,34.57551535,31.68186652,אולם ספורט,yes,no,yes
אשקלון,159889,621307,34.57552273,31.68233551,מגרש ספורט,yes,yes,yes
אשקלון,159889,621307,34.57552273,31.68233551,מגרש ספורט,yes,yes,yes
אשקלון,159010,620126,34.56632577,31.67163916,אולם ספורט,yes,yes,yes
אשקלון,159010,620126,34.56632577,31.67163916,כדורסל,yes,yes,yes
אשקלון,160456,619174,34.58163065,31.6631293,אולם ספורט,no,no,yes
אשקלון,160456,619174,34.58163065,31.6631293,כדורסל,yes,no,yes
אשקלון,159445,618621,34.57100481,31.65808983,כדורסל,yes,yes,yes
אשקלון,158516,620814,34.56107394,31.6778174,טניס,yes,yes,yes
אשקלון,157988,618421,34.55565605,31.65620904,אולם ספורט,yes,yes,yes
אשקלון,157988,618421,34.55565605,31.65620904,כדורסל,no,yes,yes
אשקלון,158777,618761,34.56395335,31.6593172,מגרש ספורט,yes,yes,yes
אשקלון,159817,619214,34.57489079,31.66345695,מגרש ספורט,yes,no,yes
אשקלון,160317,618324,34.58021633,31.65545676,כדורסל,yes,yes,yes
אשקלון,159494,619262,34.57148223,31.66387297,אולם ספורט,no,no,yes
אשקלון,159481,619449,34.57133372,31.66555867,אולם ספורט,no,yes,yes
אשקלון,159481,619449,34.57133372,31.66555867,מגרש ספורט,yes,yes,yes
אשקלון,159494,619262,34.57148223,31.66387297,מגרש ספורט,yes,yes,yes
אשקלון,157609,620097,34.55155459,31.67130289,טניס,yes,no,yes
אשקלון,157609,620097,34.55155459,31.67130289,כדורסל,no,no,yes
אשקלון,159058,618318,34.56694328,31.65533703,כדורסל,yes,no,yes
אשקלון,158532,617950,34.56142063,31.65199056,אולם ספורט,yes,yes,yes
אשקלון,158561,617968,34.56172524,31.65215442,כדורסל,yes,yes,yes
אשקלון,158532,617950,34.56142063,31.65199056,מגרש ספורט,yes,yes,yes
אשקלון,159495,619605,34.5714718,31.66696622,אולם ספורט,no,no,yes
אשקלון,159495,619605,34.5714718,31.66696622,מגרש ספורט,yes,yes,yes
אשקלון,159028,619998,34.56652347,31.67048579,אולם ספורט,yes,no,yes
אשקלון,159028,619998,34.56652347,31.67048579,אולם ספורט,no,no,yes
אשקלון,159551,619683,34.5720575,31.66767256,טניס,yes,yes,yes
אשקלון,159028,619998,34.56652347,31.67048579,מגרש ספורט,no,yes,yes
אשקלון,160982,619050,34.58718404,31.662038,אולם ספורט,no,no,yes
אשקלון,160210,621879,34.57887336,31.68751048,כדורסל,yes,yes,yes
אשקלון,160213,618163,34.5791296,31.65399948,מגרש ספורט,yes,yes,yes
אשקלון,157876,620708,34.5543316,31.67682728,מגרש ספורט,yes,no,yes
אשקלון,159217,618342,34.56861812,31.65556183,אולם ספורט,no,no,yes
אשקלון,160250,621056,34.57934496,31.68009069,אולם ספורט,yes,no,yes
אשקלון,160260,621062,34.57945006,31.68014531,מגרש ספורט,no,no,yes
אשקלון,159028,619427,34.56655867,31.66533648,כדורגל,yes,no,yes
באקה אל גרביה,204647,701753,35.04631224,32.40925516,מגרש ספורט,yes,yes,yes
באקה אל גרביה,203104,702328,35.02989994,32.41441857,אולם ספורט,yes,yes,yes
באקה אל גרביה,204686,703181,35.04670441,32.42213269,מגרש ספורט,yes,no,yes
באקה אל גרביה,205000,702000,35.0500609,32.41148714,אולם ספורט,yes,yes,yes
באקה אל גרביה,205000,703000,35.05004553,32.42050466,אולם ספורט,no,no,yes
באקה אל גרביה,205000,702000,35.0500609,32.41148714,כדורגל,yes,yes,yes
באקה אל גרביה,204814,701382,35.04809325,32.40591187,כדורגל,yes,yes,yes
באקה אל גרביה,205000,702000,35.0500609,32.41148714,כדורסל,no,no,yes
באקה אל גרביה,203000,703000,35.02878259,32.4204768,כדורסל,yes,no,yes
באקה אל גרביה,205000,702000,35.0500609,32.41148714,כדורסל,yes,no,yes
באקה אל גרביה,205000,702000,35.0500609,32.41148714,כדורסל,yes,yes,yes
באקה אל גרביה,205000,703000,35.05004553,32.42050466,כדורסל,no,no,yes
באקה אל גרביה,205000,703000,35.05004553,32.42050466,כדורסל,yes,no,yes
באקה אל גרביה,205000,702000,35.0500609,32.41148714,כדורסל,yes,no,yes
באקה אל גרביה,204000,704000,35.03939763,32.42950868,מגרש ספורט,no,yes,yes
באקה אל גרביה,204000,703000,35.03941406,32.42049118,מגרש ספורט,yes,no,yes
באקה אל גרביה,205000,703000,35.05004553,32.42050466,מגרש ספורט,yes,yes,yes
באקה אל גרביה,205000,702000,35.0500609,32.41148714,מגרש ספורט,yes,yes,yes
באקה אל גרביה,203522,702529,35.03434019,32.41623717,טניס,yes,no,yes
באקה אל גרביה,202996,703502,35.02873129,32.42500352,מגרש ספורט,no,no,yes
באקה אל גרביה,203706,703417,35.03628143,32.42424734,מגרש ספורט,yes,yes,yes
